train_loss,train_acc,val_loss,val_acc,val_f1_score,val_auc,train_timer,val_timer
4.262902362006051,0.13882521672972611,3.6192917823791504,0.24271743653766126,0.14881177071107046,0.5778722076842228,111.58553350000875,26.76924280001549
3.401993547167097,0.23903091251850128,3.250246047973633,0.3136704119850187,0.1844505631415126,0.6242956030930094,110.50276549998671,26.68682479998097
2.895144053867885,0.3213972108704703,2.844695568084717,0.3459217644610903,0.2426396287101745,0.6906074829889857,110.51610990002519,26.845521199982613
2.6735069070543562,0.3618152567318508,2.640425205230713,0.38306283811901787,0.2895002054503487,0.7417293126990449,111.55266850005137,26.07594180002343
2.5616327013288225,0.38685859952654156,2.5200815200805664,0.4004889721181856,0.34043911337121213,0.7780911275963934,111.10430329997325,26.670692099956796
2.4710118430001393,0.41145350677626474,2.4109811782836914,0.4259779442363712,0.36166000274004234,0.7959025922100755,111.21981139999116,26.74392350000562
2.3823732989174977,0.44230533071926664,2.2779626846313477,0.4740428630878069,0.4035118755834875,0.8412814996921263,110.57213310000952,26.63946770003531
2.280253069741385,0.47563727838652475,2.177426815032959,0.5109758635039534,0.45905006146490523,0.8596003999401967,110.42869070003508,26.351870400016196
2.197378533227103,0.5032007907118116,2.1478991508483887,0.5094673325010404,0.454606850398068,0.8758827825729173,111.08740540000144,27.028850099944975
2.106982742037092,0.5343555041721889,1.9864490032196045,0.5764148980441115,0.5359299675063642,0.8982935285189111,110.9323027000064,26.257767800008878
2.019685081073216,0.5639925173350743,1.865760087966919,0.6143882646691635,0.5799038810257944,0.9153622046207249,111.45325049996609,27.57807709998451
1.9361263002668108,0.5935909237180438,1.7793911695480347,0.6485122763212651,0.6238740670972275,0.9286089021074005,111.00025859999005,26.200357499998063
1.8506144285202026,0.6236472725868225,1.6979336738586426,0.6800353724511028,0.6611843916318249,0.9395009023151466,110.28242030000547,26.474096100020688
1.7772399016789027,0.6510438323020935,1.6157864332199097,0.7065126924677486,0.6907134443505427,0.949588525850074,112.89289750001626,27.722296499996446
1.7068896463939123,0.6731053931372506,1.5592478513717651,0.7274240532667499,0.7154329950869693,0.9566361442759661,110.50566840003012,26.883387200010475
1.647895165852138,0.6946960687637329,1.4929285049438477,0.7498439450686641,0.7374283230906201,0.9631502484255117,110.30593809997663,26.40529120003339
1.5930840969085693,0.7156719309943063,1.4396839141845703,0.7697149396587599,0.7593247062892476,0.96814754250589,112.21537859999808,26.561235199973453
1.5424466473715646,0.7320718254361834,1.4099278450012207,0.7846962130669995,0.77727613759338,0.9718918531151346,110.48502869997174,26.01860360003775
1.4989101035254342,0.748755829674857,1.3682655096054077,0.8009779442363713,0.7943589023948803,0.9749585242787402,111.8323349999846,27.311366299982183
1.4590394837515694,0.7620157769748143,1.3318815231323242,0.8107573866000832,0.8031017661311413,0.9777529011859656,110.70385959994746,26.79270320001524
1.4211822237287248,0.7753820504461016,1.2950539588928223,0.8238139825218477,0.8167038937870049,0.9801510018636228,110.3493891999824,27.112491799984127
1.3911516325814384,0.7883682676724025,1.2700543403625488,0.8336974615064503,0.8278993528893586,0.9822336906458725,111.01196490001166,26.666897099989
1.3636645419257027,0.7974778584071568,1.24593186378479,0.8445692883895131,0.8402070589406422,0.9839763208088363,109.88330530002713,26.558825400017668
1.3325670616967338,0.8092779517173767,1.2231438159942627,0.8534124011652101,0.8489755261106245,0.9854213721718831,111.78297999995993,27.394237399974372
1.311783058302743,0.8156760334968567,1.203491449356079,0.8580940491052851,0.8537876432438167,0.9863969921547249,112.2948016000446,26.499207800021395
1.2889672688075475,0.824965911252158,1.1824028491973877,0.865220557636288,0.8615314580531652,0.9877138232181866,108.67250839999178,26.64684489998035
1.2682501247950964,0.8326028840882438,1.168092966079712,0.867665418227216,0.8635330764669589,0.9881072793893972,111.01333360001445,27.41835389996413
1.250870738710676,0.8391715288162231,1.154097557067871,0.873699542238868,0.8704645892686209,0.989209253885969,110.87592190003488,26.522395400039386
1.236298612185887,0.8431560908045087,1.14602792263031,0.8785892634207241,0.8762676369205401,0.9896827569102687,109.974575500004,27.088549299980514
1.2216668810163225,0.8481858713286263,1.1297417879104614,0.8833229296712443,0.8807987711282677,0.9906205721426805,111.79186060000211,27.302858700044453
1.2090167658669608,0.8540754573685783,1.121051549911499,0.8856117353308365,0.883785643517584,0.9912008656349872,109.86417820001952,26.4658118999796
1.1948760747909546,0.8587472523961749,1.1065531969070435,0.8921140241364961,0.8902206435463601,0.9918539703841128,111.13308759999927,26.758871799975168
1.1821249382836478,0.8629815748759678,1.0963892936706543,0.8948189762796505,0.8926585155961988,0.9921190834924761,110.27231739996932,26.265097700001206
1.1677147831235613,0.8699042967387608,1.0873032808303833,0.8965875988347899,0.8948024024612067,0.9926910558915887,109.72638859995641,26.687603699974716
1.1568769386836462,0.8736549104963031,1.0825111865997314,0.8985642946317104,0.8971467967913801,0.9930291257392447,110.13734369998565,26.687794199970085
1.1466273069381714,0.8775775943483625,1.0715200901031494,0.9036620890553475,0.9019919639638685,0.993323141300673,110.17782310000621,26.703773999994155
1.1378288609640939,0.8802870426859174,1.0644216537475586,0.904338327091136,0.9025807880242647,0.9935916384602338,111.08861059998162,26.9788944000029
1.128771151815142,0.8837284786360604,1.0570497512817383,0.9086558468580941,0.9070908229070829,0.9938761725959006,112.31146799999988,26.457271400024183
1.1189768995557512,0.8875643696103778,1.0522406101226807,0.9096962130669995,0.9081052317889504,0.9941180110065893,108.51104050001595,26.608067299996037
1.1111319746289934,0.8905832767486572,1.0441762208938599,0.9137536412817312,0.9124758069868574,0.9943743586143812,110.85516600002302,26.87741139996797
1.1035809516906738,0.8933725953102112,1.0433648824691772,0.9099563046192259,0.9085397345723624,0.9943973273210274,110.52813920000335,27.252262499998324
1.0963971274239677,0.8956294485500881,1.0348291397094727,0.9169787765293383,0.9158869337369197,0.9947145624079475,111.62187969998922,27.26231129997177
1.0895001888275146,0.8976946984018598,1.0316147804260254,0.9143258426966292,0.913237756798106,0.99493683689206,112.1601661000168,26.689977600006387
1.0840875250952584,0.9006209884371076,1.0249099731445312,0.9190074906367042,0.9179133405103095,0.9951308235316578,110.38017259998014,27.015361400030088
1.0786613736833846,0.902160678591047,1.0235093832015991,0.920099875156055,0.9190476556067759,0.9951346528613998,110.28090369998245,26.82634660002077
1.0718027182987757,0.9043987052781242,1.0136271715164185,0.9230129005409904,0.9217364123385846,0.9956753207516597,110.4896243000403,26.54718980001053
1.066142235483442,0.9068964975220817,1.013064980506897,0.9231689554723262,0.9220352651857951,0.9955837705984174,110.13594070001272,26.797257300000638
1.0623785087040492,0.9075766801834106,1.008431315422058,0.9232729920932168,0.9222279640960602,0.9956605210246341,109.92467710003257,27.083555899967905
1.0518502848488944,0.9128127949578422,1.0019258260726929,0.9262900540990429,0.9251638819009407,0.9959174899080829,109.558438499982,26.513422999996692
1.0474115099225725,0.9143684932163784,0.9996022582054138,0.9272263836870579,0.9262190605158224,0.995990995728733,110.57670140004484,26.686337100050878
1.0429170301982336,0.916593074798584,0.9943520426750183,0.9276945484810654,0.9266376888502694,0.9960433729563192,110.64397470001131,26.485961699974723
1.0387839419501168,0.9166888424328395,0.9923272132873535,0.9269662921348315,0.9257334666123569,0.9962138276292174,111.30743580003036,26.19451180001488
1.0334411348615373,0.9195587635040283,0.9916287064552307,0.9302434456928839,0.9293629950754891,0.996363836692427,111.56280610000249,27.129229299956933
1.0290296758924211,0.9206969652857099,0.987019419670105,0.9318039950062422,0.9309612355473135,0.9963709890851369,111.55288010003278,27.2731528999866
1.0248199190412248,0.9217807395117623,0.9832967519760132,0.9321681231793592,0.9313350097302759,0.9964126242235403,109.61291879997589,27.264918600034434
1.0209567887442452,0.9235949516296387,0.9772601127624512,0.9348210570120683,0.9339281240315124,0.9966316664808632,111.16867450001882,26.531342200003564
1.0161283697400774,0.925488795552935,0.979931652545929,0.9336766541822722,0.9328418462767512,0.9965691524348929,110.03661790001206,27.067932199977804
1.0127736159733363,0.9265289051192147,0.9772586822509766,0.9345089471493966,0.9337362515099956,0.996561394984057,110.98503920005169,27.171337399980985
1.0085851805550712,0.9288739476885114,0.9715161323547363,0.9369538077403246,0.9361089658020283,0.9967210888976111,112.24564689997351,26.231718400027603
1.0046779428209578,0.9305589284215655,0.9702905416488647,0.9357053682896379,0.9348473498329439,0.9967134894412669,110.27808049996383,26.40399940003408
1.0014750531741552,0.9307786226272583,0.9694485664367676,0.9382022471910112,0.9375271694247073,0.9967459228683487,110.9066399000003,27.032535700011067
0.9974015355110168,0.9319557888167245,0.9656773209571838,0.9392946317103621,0.938646309043805,0.9969310230717671,110.77432450000197,26.320188499987125
0.9950762901987348,0.9335030998502459,0.9614962339401245,0.9404910528506034,0.939817644611016,0.99705454265057,110.928314699966,26.80165640002815
0.9916365912982396,0.9345425537654332,0.9587323665618896,0.9404910528506034,0.9397701445981758,0.9971269617046823,112.491772999987,26.801119300012942
0.9889152305466788,0.9350759897913251,0.9609799385070801,0.9393986683312526,0.938723766734926,0.9970710059233967,110.2787770999712,26.501029599981848
0.9861468247004918,0.9367454307419913,0.9566674828529358,0.941531419059509,0.9408296619789354,0.9971669087121788,111.68125640001381,26.769446399994195
0.9815600684710911,0.9388574276651654,0.9548622369766235,0.9426238035788598,0.9421693608956515,0.9972654599693245,110.09980450000148,26.279773799993563
0.9784226332392011,0.9389761175428119,0.950791597366333,0.9435601331668747,0.9429601809586339,0.9972597708989641,110.72063499997603,26.380536300013773
0.9750884601048061,0.9403224757739476,0.9494560956954956,0.9451206824802331,0.9446003058546484,0.9973289506743164,110.91203350003343,26.51785760000348
0.972643256187439,0.9409278290612357,0.9465036392211914,0.9443924261339992,0.9438220276404591,0.9973857699634878,110.612292899983,26.640856499958318
0.9703259808676583,0.9420689855303083,0.9474366903305054,0.9444964627548897,0.944089353615795,0.9974074128583833,110.71537849999731,26.24717609997606
0.9692327209881374,0.9415274006979806,0.9475489258766174,0.9446525176862256,0.9440233533162221,0.9974432955301514,111.28914200002328,26.065770599991083
0.9655453818184989,0.9442832895687648,0.9428077936172485,0.9449646275488972,0.9443458743151197,0.9975261735457707,110.13833029998932,26.582628900010604
0.9633499469075885,0.9452811564717974,0.942299485206604,0.9466292134831461,0.9461063764326021,0.9975360335797891,110.34584800002631,26.98016410000855
0.9623538936887469,0.9449205994606018,0.9410566687583923,0.9475135247607158,0.9471367716089348,0.997591328259012,110.83252850000281,26.73296410002513
0.9588270698274884,0.9463905692100525,0.9386166334152222,0.9468372867249272,0.946321701110213,0.9975622525911298,111.34589489997597,26.889278699993156
0.9546675596918378,0.9488326736858913,0.9370936751365662,0.9484498543487307,0.9479905580446082,0.9976395648921826,111.48321840004064,26.857615800050553
0.9523014426231384,0.9489315918513707,0.9392048120498657,0.9477736163129421,0.9474188849957007,0.9976470740979047,110.08664629998384,26.72593670000788
0.9519120710236686,0.9492871761322021,0.9367197751998901,0.9479816895547233,0.9475710212028143,0.997641545142356,111.43304879998323,27.09149990003789
0.950924984046391,0.9496239849499294,0.9349129796028137,0.949438202247191,0.9489794018422488,0.9977224847758602,112.02437940001255,27.217777999991085
0.9487974388258797,0.9495226655687604,0.9319229125976562,0.9504265501456512,0.9501134883231075,0.9977809204137387,111.79387049999787,26.727039199962746
0.9450340185846601,0.9514191150665283,0.9293509125709534,0.9499063670411985,0.9494285122277345,0.9977307667770033,112.34000419999938,27.260989799979143
0.9434444052832467,0.951591602393559,0.9310785531997681,0.9512588431127756,0.9508433626557969,0.9977848004563542,111.63785030000145,26.745950700016692
0.9408870935440063,0.9532100217682975,0.9295316338539124,0.9516229712858927,0.951256061611484,0.9977936989513,111.95402990002185,26.854815300030168
0.9391045314925057,0.9536511898040771,0.9272621870040894,0.9527153558052435,0.9522827979068523,0.9978660380450775,112.08025339996675,26.478456899989396
